name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
CucumberJS Test Runner,"Allow to discover, run and debug cucumber-js tests",https://marketplace.visualstudio.com/items?itemName=balrog994.cucumber-test-runner,3620,5073,1453,1.4
Min Theme,A minimal theme that comes in dark and light.,https://marketplace.visualstudio.com/items?itemName=miguelsolorio.min-theme,202211,278926,76715,1.4
ChromiumIDE,Chromium(OS) Development,https://marketplace.visualstudio.com/items?itemName=Google.cros-ide,2875,4079,1204,1.4
Azure Repos,Remotely browse and edit any Azure Repos,https://marketplace.visualstudio.com/items?itemName=ms-vscode.azure-repos,1491747,2020718,528971,1.4
SVD Viewer,Standalone SVD Viewer extension extracted from cortex-debug,https://marketplace.visualstudio.com/items?itemName=cortex-debug.svd-viewer,22237,30422,8185,1.4
React component tree,React Component Hierarchy Visualizer,https://marketplace.visualstudio.com/items?itemName=HabeebArul.react-component-tree,5557,8046,2489,1.4
Rosé Pine,"All natural pine, faux fur and a bit of soho vibes for the classy minimalist",https://marketplace.visualstudio.com/items?itemName=mvllow.rose-pine,107204,148394,41190,1.4
Nix Extension Pack,"Collection of extensions for Nix ecosystem (NixOS, Flake, DirEnv ...)",https://marketplace.visualstudio.com/items?itemName=pinage404.nix-extension-pack,8409,11807,3398,1.4
Django Template Support,"📍formatter, django template support, highlight, format, prettier, auto-complete",https://marketplace.visualstudio.com/items?itemName=junstyle.vscode-django-support,40436,56828,16392,1.4
Vector Simulation and Test Environment,Support for Vector simulation and test environments,https://marketplace.visualstudio.com/items?itemName=VectorGroup.simulation-and-test-environment,1503,2113,610,1.4
HAR Analyzer,Open and analyze HAR files natively,https://marketplace.visualstudio.com/items?itemName=MattFoulks.har-analyzer,4819,6751,1932,1.4
python-snippets,Python Snippets,https://marketplace.visualstudio.com/items?itemName=cstrap.python-snippets,293329,405026,111697,1.4
CPP_,An extension for compiling CPP and C projects. Supports debug and release mode with as many CPP or C files as you want,https://marketplace.visualstudio.com/items?itemName=bleastProgram.CPP-Compiler,13453,19429,5976,1.4
Vector Test Unit,Vector Test Unit support,https://marketplace.visualstudio.com/items?itemName=VectorGroup.test-unit,1009,1457,448,1.4
Java Script Lite Formatter,Uma extensão do Visual Studio Code para formatar a linguagem Java Script Lite,https://marketplace.visualstudio.com/items?itemName=phoebustecnologia.phscript-sdk-formatter-vs,33237,47815,14578,1.4
PestGPT: ChatGPT Test Generator for Laravel,Use ChatGPT to instantly generate unit tests for Laravel projects,https://marketplace.visualstudio.com/items?itemName=ShreeRuparel.laravel-chatgpt-unit-test-generator,1005,1429,424,1.4
Python Type Hint,Type hint completion for Python.,https://marketplace.visualstudio.com/items?itemName=njqdev.vscode-python-typehint,589714,815037,225323,1.4
Gherkin Editor - Beautiful feature syntax highlight,"Beautiful syntax highlight, code completion, format and validator.",https://marketplace.visualstudio.com/items?itemName=nguyenngoclong.gherkin-editor,850,1187,337,1.4
VIVIDUS Studio,VIVIDUS extension for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=vividus.vividus-studio,834,1162,328,1.4
InYourFacev2,"In Your Face, shows you Incredible 'Ouch Faces' that correlate to the number of errors in your code!",https://marketplace.visualstudio.com/items?itemName=InYourFacev2.InYourFacev2,2731,3828,1097,1.4
remix-light,A light version of the Remix Ethereum IDE as a VSCode extension,https://marketplace.visualstudio.com/items?itemName=maxdavidwow.remix-light,10055,14473,4418,1.4
Livewire Switcher,Switch between component class and view files for Laravel Livewire,https://marketplace.visualstudio.com/items?itemName=bebo925.livewire-switcher,6404,8993,2589,1.4
Standard Ruby,The official VS Code extension for the Standard Ruby linter and code formatter.,https://marketplace.visualstudio.com/items?itemName=testdouble.vscode-standard-ruby,14174,20304,6130,1.4
Prettier - Code formatter (Rust),Prettier Rust is a code formatter that autocorrects bad syntax,https://marketplace.visualstudio.com/items?itemName=jinxdash.prettier-rust,23895,32961,9066,1.4
WireMock,Makes it easy to start a WireMock server,https://marketplace.visualstudio.com/items?itemName=well-ar.vscode-wiremock,609,826,217,1.4
Excalidraw-cj,Draw schemas in VS Code using Excalidraw,https://marketplace.visualstudio.com/items?itemName=telesoho.excalidraw-editor-cj,2031,2810,779,1.4
Refraction,"Learn, improve and generate code with AI",https://marketplace.visualstudio.com/items?itemName=Refraction.refraction,496,697,201,1.4
Vencord Companion,Vencord Companion is a vscode extension to test Vencord/Replugged patches & webpack finds right from the comfort of your IDE,https://marketplace.visualstudio.com/items?itemName=Vendicated.vencord-companion,469,668,199,1.4
Ruby Sorbet,"Ruby IDE features, powered by Sorbet.",https://marketplace.visualstudio.com/items?itemName=sorbet.sorbet-vscode-extension,378132,510753,132621,1.4
CSS Property Sorter,vscode extension that allows to sort css properties in a logical and consistent order,https://marketplace.visualstudio.com/items?itemName=EnzoMourany.css-property-sorter,2308,3229,921,1.4
LaTeX Workshop,"Boost LaTeX typesetting efficiency with preview, compile, autocomplete, colorize, and more.",https://marketplace.visualstudio.com/items?itemName=manhen.latex-workshop-2,10950,15214,4264,1.4
Salesforce colORG,"Stay organized, easily identify your default org and prevent unwanted deployments with Salesforce ColORG. The extension will automatically change the color of your VScode workspace based on the Salesforce org you're currently connected to. Define the set of rules, the colors to apply and start boost",https://marketplace.visualstudio.com/items?itemName=victorgz.vscode-salesforce-colorg,1271,1764,493,1.4
Not official!!! Office Viewer(Touchlab-only-build),Fork of the official plugin we use internally.,https://marketplace.visualstudio.com/items?itemName=touchlab.touchlab-vscode-office,1268,1729,461,1.4
Font Preview,An extension which allows you to preview fonts.,https://marketplace.visualstudio.com/items?itemName=AdamRaichu.font-viewer,1148,1560,412,1.4
Print Preview,Print Template Preview for Visual Studio Code. Support EJS Template.,https://marketplace.visualstudio.com/items?itemName=byted-i18n-supplychain.print-preview,1101,1490,389,1.4
vscode,extensions for vscode,https://marketplace.visualstudio.com/items?itemName=1YiB.vscode-bundle,4109,5705,1596,1.4
Tail Lighter,Identify your rendered DOM elements at the speed of one click,https://marketplace.visualstudio.com/items?itemName=TeoRadu.tail-lighter,1078,1471,393,1.4
Julia Formatter,A formatter for the Julia language,https://marketplace.visualstudio.com/items?itemName=0h7z.vscode-julia-format,14018,19246,5228,1.4
OCaml Expect and Inline Tests,Support for OCaml Expect PPX and inline PPX tests.,https://marketplace.visualstudio.com/items?itemName=release-candidate.vscode-ocaml-expect-inline,270,381,111,1.4
React Image Importer,Automatically import and update image files in React components with intelligent path resolution.,https://marketplace.visualstudio.com/items?itemName=FarhanHossen.farhan,980,1382,402,1.4
TailwindCSS Kit,A collection of extensions for TailwindCSS,https://marketplace.visualstudio.com/items?itemName=KalimahApps.tailwindcss-kit,3669,5224,1555,1.4
OCaml Alcotest Test Explorer,Support for OCaml Alcotest and Alcotest inline PPX tests.,https://marketplace.visualstudio.com/items?itemName=release-candidate.vscode-ocaml-alcotest-test-adapter,241,338,97,1.4
Settings Editor,VS Code visual editor for settings like prettierrc etc,https://marketplace.visualstudio.com/items?itemName=liriliri.vscode-settings-editor,892,1216,324,1.4
Kani,VSCode IDE integration for Kani,https://marketplace.visualstudio.com/items?itemName=model-checking.kani-vscode-extension,224,311,87,1.4
Gherkin Syntax Highlight and Formatter,Feature Syntax Highlight and Formatter (Cucumber/Gherkin),https://marketplace.visualstudio.com/items?itemName=korostylov.gherkin-highlight,775,1121,346,1.4
SQLTools Oracle Driver,SQLTools driver for Oracle,https://marketplace.visualstudio.com/items?itemName=hurly.sqltools-oracle-driver,12169,16877,4708,1.4
az-func-as-a-graph,Visualizes your Azure Functions project in form of an interactive graph,https://marketplace.visualstudio.com/items?itemName=DurableFunctionsMonitor.az-func-as-a-graph,787,1107,320,1.4
Dynamic Macro,Help repetitive keyboard operations with a dedicated REPEAT key,https://marketplace.visualstudio.com/items?itemName=tshino.dynamic-macro,757,1031,274,1.4
Code Flow,Visual Studio Code Extension For Productivity Junkies,https://marketplace.visualstudio.com/items?itemName=tmg.code-flow,667,909,242,1.4
Javascript Development Extensions Pack,Everything you need for fullstack javascript web development. Node Js and Git Extensions Pack Included,https://marketplace.visualstudio.com/items?itemName=demystifying-javascript.javascript-fullstack-developer-extension-pack,3175,4500,1325,1.4
FileTree,A simple plugin to generate the simple detailed file structure from the command palettet.,https://marketplace.visualstudio.com/items?itemName=deepakm0113.filetree,585,843,258,1.4
Code Blocks,Move code blocks around,https://marketplace.visualstudio.com/items?itemName=selfint.code-blocks,597,840,243,1.4
Luau Language Server,A Language Server Client for Luau,https://marketplace.visualstudio.com/items?itemName=JohnnyMorganz.luau-lsp,5969,8310,2341,1.4
Groovy Beautify,"A VS Code extension for groovy-beautify, a simple zero-dependency beautifier which allows formatting and indenting Groovy scripts",https://marketplace.visualstudio.com/items?itemName=ekeel.groovy-beautify,10608,14351,3743,1.4
iconfont-reminder,字体图标预览,https://marketplace.visualstudio.com/items?itemName=ririd.vscode-ext-iconfont-reminder,607,835,228,1.4
CodeBase Relationship Visualizer,Visualize relationships between files and the codebase file system structure.,https://marketplace.visualstudio.com/items?itemName=jesse-r-s-hines.codebase-relationship-visualizer,573,812,239,1.4
EasyZoom Enhanced,Enable editor zoom by use of ctrl + mousewheel,https://marketplace.visualstudio.com/items?itemName=ShoaibShakeel.easyzoom-enhanced,522,753,231,1.4
Import At Top (JS),"An extension that adds imports to the source file from the specified options in the configuration file, and also sorts and removes unnecessary imports, which improves and speeds up the user experience.",https://marketplace.visualstudio.com/items?itemName=kah3vich.import-at-top,2845,4118,1273,1.4
DeviceScript,TypeScript for microcontrollers.,https://marketplace.visualstudio.com/items?itemName=devicescript.devicescript-vscode,3847,5273,1426,1.4
autoflake,Remove unused imports using autoflake,https://marketplace.visualstudio.com/items?itemName=mikoz.autoflake-extension,9795,13594,3799,1.4
Mobile Dev Tools (Android / iOS),"Open deeplinks in emulators, send push notifications, and more...",https://marketplace.visualstudio.com/items?itemName=emanuel-braz.deeplink,3449,4725,1276,1.4
Miranum: DigiWf Form Builder (deprecated),Edit JSON Schema files with an modern easy to use editor.,https://marketplace.visualstudio.com/items?itemName=miragon-gmbh.miranum-vs-code-forms,466,658,192,1.4
Dendron keybindings,Sets keybindings for Dendron in VS Code.,https://marketplace.visualstudio.com/items?itemName=webplan-pro.dendron-keybindings,328,455,127,1.4
Laravel Component Switcher,Easy switch between component blade and php file,https://marketplace.visualstudio.com/items?itemName=DatzITeu.laravel-component-switcher,277,387,110,1.4
Anemona Password manager,Password manager from the sidebar panel in an intuitive and visual way..,https://marketplace.visualstudio.com/items?itemName=mygnet.vscode-anemona-secrets,437,605,168,1.4
Kanbn Extension for VSCode,An extension for Visual Studio Code that allows you to manage tasks on a kanban board.,https://marketplace.visualstudio.com/items?itemName=samgiz.vscode-kanbn-boards,432,590,158,1.4
Excel Theme,Microsoft Excel Theme for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=BisnetoInc.theme-excel,22306,30394,8088,1.4
SELinuxHelper,"Syntax Highlighting and Programmatic Languge Features for SELinux Policy Files (.fc, .if, .spt, .te)",https://marketplace.visualstudio.com/items?itemName=SELinuxHelper.selinuxhelper,394,536,142,1.4
uni-app-snippets,uni-app 基本能力代码片段,https://marketplace.visualstudio.com/items?itemName=uni-helper.uni-app-snippets-vscode,49905,69284,19379,1.4
UnoCSS,UnoCSS for VS Code,https://marketplace.visualstudio.com/items?itemName=antfu.unocss,109315,149578,40263,1.4
Workspace Wizard,Easily organize & switch workspaces,https://marketplace.visualstudio.com/items?itemName=rob-bennett.workspaceWizard,135,189,54,1.4
Datapack essentials,"Everything you'd ever need, in one place.",https://marketplace.visualstudio.com/items?itemName=amandin.dpc-pack,2374,3261,887,1.4
Mipsy Editor Features,,https://marketplace.visualstudio.com/items?itemName=xavc.xavc-mipsy-features,2741,3780,1039,1.4
save as root on remote,Use sudo to save files on a remote connection when using Remote - SSH,https://marketplace.visualstudio.com/items?itemName=FriedrichVoelker.save-as-root-on-remote,2188,3026,838,1.4
Disable MRU tabs behaviour,Simple keybindings / keymap to disable the annoying MRU behaviour which is the default of the VS Code editor.,https://marketplace.visualstudio.com/items?itemName=aetonsi.disable-mru-tabs-behaviour,97,136,39,1.4
