name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
N2WS Backup & Recovery for AWS Standard Edition,"N2WS Backup & Recovery (CPM) provides a single dashboard to centralize and automate AWS backup for EC2 backup, database backup, recovery and DR. N2WS makes use of native snapshot technology to fully automate backup of Amazon EC2, EBS, RDS, Redshift, Aurora, EFS, FSx, Dynamo DB and S3 - with 1 click Disaster Recovery (DR). Streamline AWS backup and recovery with an easy-to-use interface with real-time alerts, comprehensive reporting and multi-tenancy for large environments.",https://aws.amazon.com/marketplace/pp/B00UIO8C3A?qid=1714077188567&sr=0-254&ref_=srh_res_product_title,29,30,1,1.0
OPNsense® Firewall/Router/VPN/IDPS,OPNsense is the fastest growing open-source security platform with an Open Source Initiative (OSI) approved 2-clause or simplified BSD license. Its feature set is extensive and ranges from router/firewall to inline intrusion detection and prevention.,https://aws.amazon.com/marketplace/pp/B09RST7BPX?qid=1714077185001&sr=0-246&ref_=srh_res_product_title,5,5,0,1.0
Percona Monitoring and Management Server,"Percona Monitoring and Management (PMM) is a single pane of glass to help manage complex database environments in public, private or on-premises environments.",https://aws.amazon.com/marketplace/pp/B077J7FYGX?qid=1714077185001&sr=0-244&ref_=srh_res_product_title,6,6,0,1.0
N2WS Backup & Recovery for AWS Free Edition,"N2WS Backup & Recovery (CPM) provides a single dashboard to centralize and automate AWS backup for EC2 backup, database backup and recovery. N2WS makes use of native snapshot technology to fully automate backup of Amazon EC2, EBS, RDS, Redshift, Aurora, EFS, FSx, Dynamo DB and S3 - with 1 click Disaster Recovery (DR).",https://aws.amazon.com/marketplace/pp/B0748HYJSB?qid=1714077182338&sr=0-232&ref_=srh_res_product_title,20,20,0,1.0
openSUSE Leap,"The openSUSE distribution is a stable, easy to use and complete multi-purpose Linux distribution. It is aimed towards users and developers working on the desktop or server. It is great for beginners, experienced users and ultra geeks alike, in short, it is perfect for everybody!",https://aws.amazon.com/marketplace/pp/B01N4R3GJI?qid=1714077171711&sr=0-214&ref_=srh_res_product_title,32,33,1,1.0
Ubuntu Pro FIPS 20.04 LTS,"Ubuntu Pro FIPS is the first and only FIPS certified image for the public cloud. Ubuntu Pro FIPS is the critical foundation for state agencies administering federal programs and private sector companies with government contracts. Ubuntu Pro FIPS is built upon the power of Ubuntu Pro's enhanced stability, compliance and security features and is maintained to provide your organization with the strongest FIPS foundation now and in the future.",https://aws.amazon.com/marketplace/pp/B09SKWKLYQ?qid=1714077163019&sr=0-193&ref_=srh_res_product_title,1,1,0,1.0
Check Point Security Management,"Check Point Security Management provides an advanced security management platform for enterprises to deploy protections across their organizations, across public, private and hybrid clouds.",https://aws.amazon.com/marketplace/pp/B07KSBM119?qid=1714077198658&sr=0-273&ref_=srh_res_product_title,15,15,0,1.0
Cisco Catalyst 9800-CL Wireless Controller for Cloud,"The Bring Your Own License (BYOL) version of next generation wireless controller (C9800-CL-K9) combines the advantages and flexibility of an AWS public cloud with the customization and features richness customers usually get with on-prem deployments. As part of Cisco's Cloud portfolio, the Catalyst 9800-CL Wireless Controller delivers high-speed always-on and secure wireless services with differentiating features like Zero Touch AP provisioning, High Availability, Application Visibility & Control, and more. The C9800-CL-K9 AMI runs a modern Operation System, open Cisco IOS XE Software, that support model-driven programmability, streaming telemetry, and patching. Cisco Catalyst 9800-CL Wireless Controller supports the following deployment scenario in this release: the wireless controller is available in AWS Virtual Private Network (VPC) connected to the customer enterprise network via a managed VPN. The VPN can be terminated either on the AWS Gateway Router or on a Cisco CSR. The deployment mode is Flex Central Authentication and Local Switching for IPv4 and IPv6 clients with fall back to Local Authentication.",https://aws.amazon.com/marketplace/pp/B07HP9WT86?qid=1714077159027&sr=0-184&ref_=srh_res_product_title,1,1,0,1.0
Ubuntu 22.04 LTS - Jammy,"Lean, fast and powerful, Ubuntu Server delivers services reliably, predictably and economically. It is the perfect base on which to build your instances. Ubuntu is free and will always be, and you have the option to get support and Landscape from Canonical.",https://aws.amazon.com/marketplace/pp/B09YJ3XPSY?qid=1714077130452&sr=0-88&ref_=srh_res_product_title,6,6,0,1.0
WordPress Multisite Certified by Bitnami and Automattic,"Bitnami, the leaders in application packaging, and Automattic, the experts behind WordPress, have teamed up to offer this official WordPress image on AWS Marketplace.",https://aws.amazon.com/marketplace/pp/B00NN8XE6S?qid=1714077135299&sr=0-100&ref_=srh_res_product_title,30,31,1,1.0
FreeBSD 13,"FreeBSD is an operating system used to power servers, desktops, and embedded systems. Derived from BSD, the version of UNIX developed at the University of California, Berkeley, FreeBSD has been continually developed by a large community for more than 30 years. FreeBSD's networking, security, storage, and monitoring features, including the pf firewall, the Capsicum capability frameworks, the ZFS filesystem, and the DTrace dynamic tracing framework, make FreeBSD the platform of choice for many of the busiest web sites and most pervasive embedded networking and storage systems.",https://aws.amazon.com/marketplace/pp/B0928XNW6D?qid=1714077156580&sr=0-175&ref_=srh_res_product_title,7,7,0,1.0
Aviatrix Secure Networking Platform - BYOL,The Aviatrix Secure Networking Platform consists of two components: the Aviatrix Controller (this AMI); and the Aviatrix Gateways deployed in VPCs using your AWS IAM roles. The Aviatrix Controller manages the Gateways and orchestrates all connectivities.,https://aws.amazon.com/marketplace/pp/B0155GAZ1C?qid=1714077156580&sr=0-172&ref_=srh_res_product_title,6,6,0,1.0
SUSE Linux Enterprise Server for SAP Applications 15 SP1,"SUSE Linux Enterprise Server (SLES) for SAP Applications is the leading Linux platform for SAP HANA, SAP NetWeaver, SAP S/4HANA and SAP Business Applications providing optimized performance and reduced downtime as well as faster SAP system deployments.",https://aws.amazon.com/marketplace/pp/B07ZDLXJ9G?qid=1714077150700&sr=0-148&ref_=srh_res_product_title,1,1,0,1.0
"F5 BIG-IP Virtual Edition - GOOD  (PAYG, 200Mbps)","BIG-IP VE PAYG instances are available with GOOD, BETTER, and BEST (GBB) license bundles - more detailed information available at ",https://aws.amazon.com/marketplace/pp/B079C3WS75?qid=1714077154095&sr=0-164&ref_=srh_res_product_title,26,26,0,1.0
CIS Red Hat Enterprise Linux 8 Benchmark - Level 2,CIS Red Hat Enterprise Linux 8 Level 2 Hardened Image is a pre-configured image built by the Center for Internet Security (CIS) for use on Amazon Elastic Compute Cloud (Amazon EC2). It is built to offer an image secured to industry-recognized security guidance running on Amazon EC2.,https://aws.amazon.com/marketplace/pp/B0977MHY22?qid=1714077154095&sr=0-165&ref_=srh_res_product_title,1,1,0,1.0
FortiGate Next-Generation Firewall (ARM64/Graviton),"FortiGate-VM on AWS delivers next-generation firewall and VPN/SD-WAN capabilities for organizations of all sizes. It enables broad network protection and automated security management for consistent enforcement and visibility across your AWS VPCs and hybrid cloud infrastructure. FortiGate natively integrates with AWS Gateway Load Balancer, AWS Transit Gateway and other AWS security services to simplify and deliver enterprise-class security for applications and workloads running on AWS.",https://aws.amazon.com/marketplace/pp/prodview-ohcnwr7nr2icy?qid=1714077150700&sr=0-144&ref_=srh_res_product_title,1,1,0,1.0
Veeam Backup for AWS Free Edition,"FREE Veeam Backup for AWS delivers native, policy-based protection for reliable recovery from accidental deletion, ransomware and other data loss scenarios. With an API-first approach, immutable backups and full- and file-level restores ensure resilient protection that's easy and cost-optimized, freeing up time and resources for more strategic IT priorities.",https://aws.amazon.com/marketplace/pp/B081VXF1Q9?qid=1714077150700&sr=0-145&ref_=srh_res_product_title,124,129,5,1.0
Fortinet FortiAuthenticator (BYOL),FortiAuthenticator - Access Management establishing Identity for the Security Fabric,https://aws.amazon.com/marketplace/pp/B07D8VWW6T?qid=1714077150700&sr=0-141&ref_=srh_res_product_title,16,16,0,1.0
N2WS Backup & Recovery for AWS Advanced Edition,"N2WS Backup & Recovery (CPM) provides a single dashboard to centralize and automate AWS backup for EC2 backup, database backup, recovery and DR. N2WS makes use of native snapshot technology to fully automate backup of Amazon EC2, EBS, RDS, Redshift, Aurora, EFS, FSx, Dynamo DB and S3 - with 1 click Disaster Recovery (DR).",https://aws.amazon.com/marketplace/pp/B00UIO820I?qid=1714077154095&sr=0-167&ref_=srh_res_product_title,29,30,1,1.0
Cisco Secure Firewall Threat Defense Virtual - BYOL,"Cisco Secure Firewall Threat Defense Virtual delivers consistent security, deep visibility, and advanced threat defense options to help you maintain business continuity amidst unpredictable threats and change. Take advantage of capabilities such as application visibility and control, Snort 3 IPS, malware defense, URL filtering, and Cisco Talos® Threat Intelligence to protect against known and unknown threats across your environments. Maintain Layer 7 policies on encrypted QUIC and TLS 1.3 traffic with our Encrypted Visibility Engine.",https://aws.amazon.com/marketplace/pp/B01DCZSQY6?qid=1714077141790&sr=0-114&ref_=srh_res_product_title,83,84,1,1.0
Cisco Identity Services Engine (ISE),"Cisco Identity Services Engine (ISE) on AWS enables Network Access Control (NAC) service workloads to be deployed and managed from the cloud while ensuring the flexibility required to meet each organizations unique cloud strategy. With Cisco ISE on AWS, you can unify the policy management of your organization for endpoint access control and network device administration. Cisco ISE is equipped with rich APIs to automate policy and lifecycle management, bringing ease of deployment and automation to the forefront of your NAC operations.",https://aws.amazon.com/marketplace/pp/B091B5THJ9?qid=1714077139114&sr=0-104&ref_=srh_res_product_title,10,10,0,1.0
Qualys Virtual Scanner Appliance HVM,"The Qualys Virtual Scanner Appliance extends the reach of the Qualys Cloud Platform's integrated suite of security and compliance SaaS applications into the internal networks of both Amazon VPC and EC2-Classic. The virtual scanner appliance brings the highly-automated Qualys Vulnerability Management, Policy Compliance, and Web Application Scanning services deep into the Amazon infrastructure so that your VPC and EC2 Instances can be assessed at close range from trusted devices under your control and protected by your EC2/VPC Security Groups. Customers configure and operate all of the scanner's security services from their Qualys (SaaS) account via a secure web interface or API. Each instance of the Qualys Virtual Scanner Appliance must be associated with a valid Qualys (SaaS) subscription in order to function. It is available for use by licensed Qualys customers and trial users.",https://aws.amazon.com/marketplace/pp/B01BLHP02I?qid=1714077135299&sr=0-94&ref_=srh_res_product_title,3,3,0,1.0
