name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Ⓣ Text Analytics | text2data.com,Text Analytics and Sentiment Analysis add-on,https://workspace.google.com/marketplace/app/%E2%93%A3_text_analytics_text2datacom/645992223827,17,18,1,1.1
"KPIBees | Connect Mysql, Postgres, API, JSON, XML","Connect Facebook Ads, Facebook Insights, Google Ads, Search Console, Google Analytics, CSV, API, Intercom, SQL Server, JSON, MySQL, XML, PostgreSQL, Web Scraper, Youtube, MongoDB, SEO, Database!",https://workspace.google.com/marketplace/app/kpibees_connect_mysql_postgres_api_json/623897559595,193,213,20,1.1
ToogleBox,ToogleBox is a platform designed to reduce the workload of Google Workspace™ Super Admins by automating and simplifying tasks while enhancing productivity and fostering collaboration.,https://workspace.google.com/marketplace/app/tooglebox/636568644185,58,66,8,1.1
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,8,9,1,1.1
Email Migration,Self-service app & turnkey Managed Migration services,https://workspace.google.com/marketplace/app/email_migration/28670739313,153,161,8,1.1
Master Console,Complements the functionality of the Google Workspace Admin Console.,https://workspace.google.com/marketplace/app/master_console/242783388478,7,8,1,1.1
Cloud Transfer - MultCloud,MultCloud helps you to connect with your Google Drive of G Suite and manage your files between different cloud drives easily.,https://workspace.google.com/marketplace/app/cloud_transfer_multcloud/72136911391,25,28,3,1.1
Sheetgo,"Sheetgo connects, transfers, filters, splits, merges Google Sheets™, Excel, CSV files, and integrates them with Google Docs™ and Gmail™ for easy automated data movement - an Importrange alternative.",https://workspace.google.com/marketplace/app/sheetgo/94172092257,1703,1666,-37,1.0
AppSheet,"Build a custom mobile app from the response spreadsheet of your Google Form. It is quick, easy, and no coding is involved.",https://workspace.google.com/marketplace/app/appsheet/865237847665,340,345,5,1.0
ChangeCase,"Make changes to the case of text in block selections: uppercase, lowercase, first letter capitals, invert, sentence and title case.  Current features:  - All characters to uppercase  - All characters to lowercase  - First letter capitals  - Invert the case of each character  - Sentence case capitalization  - Title case capitalization",https://workspace.google.com/marketplace/app/changecase/387407688030,273,268,-5,1.0
Form Timer,Adds a count down timer  that can be used in any exam or quiz or assessment to keep track of the time .Provides configurable warning before the timer ends.Allows to continue after timer ends,https://workspace.google.com/marketplace/app/form_timer/620454808595,550,569,19,1.0
PhishAlarm,PhishAlarm® allows users to alert security and incident response teams to suspected phishing emails.,https://workspace.google.com/marketplace/app/phishalarm/939483390031,217,215,-2,1.0
Gimp Online,"Create and edit images and photos with Gimp Online, an image editor.",https://workspace.google.com/marketplace/app/gimp_online/650527036983,191,192,1,1.0
Form Builder,"Build your Google Form by importing from Forms, Sheets, Docs, Slides, PDFs, MS Word/ Powerpoint, Images, etc.",https://workspace.google.com/marketplace/app/form_builder/133781775166,6057,6082,25,1.0
Add Reminders,Receive email reminders before dates in a specific column of your Sheet are reached.,https://workspace.google.com/marketplace/app/add_reminders/404177452106,785,779,-6,1.0
ZIP Extractor,"ZIP Extractor is a free app for creating and opening ZIP files on your computer and Google Drive. Files in the RAR, 7z, and TAR format are also supported, including password-protected files.",https://workspace.google.com/marketplace/app/zip_extractor/824911851129,16530,16465,-65,1.0
Form Publisher,"Generate templated documents with Google Forms™. Generate PDF, Google Docs™, Sheets™, Slides™, Microsoft Word, Excel, Powerpoint customized documents. Get them approved and signed.",https://workspace.google.com/marketplace/app/form_publisher/827172627657,4196,4224,28,1.0
Math Equations,"Convert  Latex, AsciiMath and MathML equations to an image.",https://workspace.google.com/marketplace/app/math_equations/825973477142,334,323,-11,1.0
Anyfile Notepad,Anyfile Notepad is a Google Drive compatible app that let's you open any type of files.,https://workspace.google.com/marketplace/app/anyfile_notepad/249464630588,948,955,7,1.0
Table of contents,Table of contents,https://workspace.google.com/marketplace/app/table_of_contents/975727178255,3625,3468,-157,1.0
Equation Editor ++,Put equations in Google Docs or Slides with the power of LaTeX and the simplicity of a graphical editor.,https://workspace.google.com/marketplace/app/equation_editor_++/820814187583,262,266,4,1.0
UnRAR and RAR Viewer,Extract rar files with ease! It helps you to extract rar files (like WinRAR) and view the files easily.,https://workspace.google.com/marketplace/app/unrar_and_rar_viewer/476551156164,837,837,0,1.0
Choice Eliminator Lite,"Choice Eliminator will eliminate options from a multiple-choice, list, or checkbox type of question.",https://workspace.google.com/marketplace/app/choice_eliminator_lite/150375423707,117,121,4,1.0
Control Accepting Responses,Stop accepting Google Form responses automatically at a date and time,https://workspace.google.com/marketplace/app/control_accepting_responses/793096610792,1178,1173,-5,1.0
Save Emails and Attachments,"Download emails and file attachments from Gmail to Google Drive automatically. The emails can be saved as PDF, HTML, Text or EML. Transcribe voice attachments with OpenAI speech recognition.",https://workspace.google.com/marketplace/app/save_emails_and_attachments/513239564707,722,722,0,1.0
SysCloud Security And Backup,"Protect your data and users in Google Workspace™ from phishing, data breaches with DLP, encrypt Drive documents, restore data lost to user error and ransomware",https://workspace.google.com/marketplace/app/syscloud_security_and_backup/700764010405,46,44,-2,1.0
Video Dictionary with Drive,"Find a video and song of whatever you're looking for. Get a video, audio file from Google Drive, and Play the file directly.",https://workspace.google.com/marketplace/app/video_dictionary_with_drive/1008750134848,420,417,-3,1.0
"Video Uploader for Dropbox, Drive","This app allows you to upload Dropbox, MS OneDrive, Google Drive™ video files to YouTube™ directly.",https://workspace.google.com/marketplace/app/video_uploader_for_dropbox_drive/872238254327,567,566,-1,1.0
CavinHR,CavinHR automates HR processes and lets you focus on your most important asset - your employees,https://workspace.google.com/marketplace/app/cavinhr/876131792386,22,22,0,1.0
LeaksID,LeaksID is a cloud-based solution that deters malicious users from leaking valuable data. You can now share documents securely and identify the person responsible in case of a leak.,https://workspace.google.com/marketplace/app/leaksid/601652532319,7,7,0,1.0
Calamari,"Modern leave and attendance management. Remote work, time off management and clock-in with iBeacons.",https://workspace.google.com/marketplace/app/calamari/428704666266,10,10,0,1.0
MahaloHR,Recognizing great work has never been easier. Send thank yous that count by giving out Mahalos in emails to coworkers. Redeem earned Mahalos for prizes and a culture of appreciation is born.,https://workspace.google.com/marketplace/app/mahalohr/666492392314,35,34,-1,1.0
TeamTools,Instant company directory and org chart for Google Workspace,https://workspace.google.com/marketplace/app/teamtools/424870364007,11,11,0,1.0
Actionstep,Assign emails to actions. View action details and organize attachments.,https://workspace.google.com/marketplace/app/actionstep/857048888210,32,31,-1,1.0
GoFileDrop,"Connect people to your Google Drive account with GoFileDrop. Visitors can upload files to your Google Drive,  just embed our upload tool on your site or use the ready made page.",https://workspace.google.com/marketplace/app/gofiledrop/894138275988,738,733,-5,1.0
Sapling HR,Sapling Admins can view their employee data directly from their inbox through a Gmail Add-on.,https://workspace.google.com/marketplace/app/sapling_hr/610659591425,13,13,0,1.0
Timetastic,A modern staff leave planner for your organisation.,https://workspace.google.com/marketplace/app/timetastic/969170248873,7,7,0,1.0
happierWork,"happierWork is a cloud-based feature rich software which automates HR process like recruitments, attendance and payroll for small and medium scale organizations..",https://workspace.google.com/marketplace/app/happierwork/901380554905,31,30,-1,1.0
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,11,11,0,1.0
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,11,11,0,1.0
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,11,11,0,1.0
n-aos HR pack,"RECRUITMENT & SELECTION, ATTENDANCE, EVALUATION AND SALARY CALCULATION",https://workspace.google.com/marketplace/app/naos_hr_pack/937986304768,12,12,0,1.0
Clio for Gmail™,"Log emails, save documents, and add contacts to Clio with Clio's Gmail™ Add-on.",https://workspace.google.com/marketplace/app/clio_for_gmail/259969685083,119,118,-1,1.0
Waiver Electronic,"WaiverElectronic is the leading online waiver system with app available for iPAD, Android Tablets",https://workspace.google.com/marketplace/app/waiver_electronic/417790549978,6,6,0,1.0
Trustbot for Gmail,"Trustbot is the best way for teams to take care of non-disclosure agreements, without leaving Gmail.",https://workspace.google.com/marketplace/app/trustbot_for_gmail/105593154213,8,8,0,1.0
Achievers for Gmail,The Achievers for Gmail add-on puts recognition in the flow of work by adding the ability to show appreciation for colleagues’ great work right from within Gmail https://www.achievers.com,https://workspace.google.com/marketplace/app/achievers_for_gmail/499654438247,10,10,0,1.0
HackerRank Interview,Add a HackerRank remote interview to any calendar event.,https://workspace.google.com/marketplace/app/hackerrank_interview/386396436142,15,15,0,1.0
Employee Onboarding App,This Google sheets add-on automates sending an offer letter to candidates & adding them to online tools.,https://workspace.google.com/marketplace/app/employee_onboarding_app/55865453655,9,9,0,1.0
PracticePanther for Gmail,"Add emails, attachments, tasks, and time entries to new or existing contacts in PracticePanther without leaving Gmail.",https://workspace.google.com/marketplace/app/practicepanther_for_gmail/1009448003,54,53,-1,1.0
